"","syncom","strain","dpi","r","type","fraction"
"34132","S3.05","meL85","14dpi",10.4,"aggregate_fraction",0.368421052631579
"34133","S3.05","meL85","14dpi",10.4,"regular_fraction",0.184210526315789
"34134","S3.05","meL85","14dpi",10.4,"random_fraction",0.447368421052632
"34135","S3.05","meL85","14dpi",10.6,"aggregate_fraction",0.368421052631579
"34136","S3.05","meL85","14dpi",10.6,"regular_fraction",0.184210526315789
"34137","S3.05","meL85","14dpi",10.6,"random_fraction",0.447368421052632
"34138","S3.05","meL85","14dpi",10.8,"aggregate_fraction",0.368421052631579
"34139","S3.05","meL85","14dpi",10.8,"regular_fraction",0.184210526315789
"34140","S3.05","meL85","14dpi",10.8,"random_fraction",0.447368421052632
"34141","S3.05","meL85","14dpi",11,"aggregate_fraction",0.368421052631579
"34142","S3.05","meL85","14dpi",11,"regular_fraction",0.184210526315789
"34143","S3.05","meL85","14dpi",11,"random_fraction",0.447368421052632
"34144","S3.05","meL85","14dpi",11.2,"aggregate_fraction",0.421052631578947
"34145","S3.05","meL85","14dpi",11.2,"regular_fraction",0.184210526315789
"34146","S3.05","meL85","14dpi",11.2,"random_fraction",0.394736842105263
"34147","S3.05","meL85","14dpi",11.4,"aggregate_fraction",0.394736842105263
"34148","S3.05","meL85","14dpi",11.4,"regular_fraction",0.210526315789474
"34149","S3.05","meL85","14dpi",11.4,"random_fraction",0.394736842105263
"34150","S3.05","meL85","14dpi",11.6,"aggregate_fraction",0.342105263157895
"34151","S3.05","meL85","14dpi",11.6,"regular_fraction",0.236842105263158
"34152","S3.05","meL85","14dpi",11.6,"random_fraction",0.421052631578947
"34153","S3.05","meL85","14dpi",11.8,"aggregate_fraction",0.342105263157895
"34154","S3.05","meL85","14dpi",11.8,"regular_fraction",0.236842105263158
"34155","S3.05","meL85","14dpi",11.8,"random_fraction",0.421052631578947
"34156","S3.05","meL85","14dpi",12,"aggregate_fraction",0.342105263157895
"34157","S3.05","meL85","14dpi",12,"regular_fraction",0.236842105263158
"34158","S3.05","meL85","14dpi",12,"random_fraction",0.421052631578947
"34159","S3.05","meL85","14dpi",12.2,"aggregate_fraction",0.342105263157895
"34160","S3.05","meL85","14dpi",12.2,"regular_fraction",0.236842105263158
"34161","S3.05","meL85","14dpi",12.2,"random_fraction",0.421052631578947
"34162","S3.05","meL85","14dpi",12.4,"aggregate_fraction",0.342105263157895
"34163","S3.05","meL85","14dpi",12.4,"regular_fraction",0.236842105263158
"34164","S3.05","meL85","14dpi",12.4,"random_fraction",0.421052631578947
"34165","S3.05","meL85","14dpi",12.6,"aggregate_fraction",0.342105263157895
"34166","S3.05","meL85","14dpi",12.6,"regular_fraction",0.236842105263158
"34167","S3.05","meL85","14dpi",12.6,"random_fraction",0.421052631578947
"34168","S3.05","meL85","14dpi",12.8,"aggregate_fraction",0.342105263157895
"34169","S3.05","meL85","14dpi",12.8,"regular_fraction",0.236842105263158
"34170","S3.05","meL85","14dpi",12.8,"random_fraction",0.421052631578947
"34171","S3.05","meL85","14dpi",13,"aggregate_fraction",0.342105263157895
"34172","S3.05","meL85","14dpi",13,"regular_fraction",0.236842105263158
"34173","S3.05","meL85","14dpi",13,"random_fraction",0.421052631578947
"34174","S3.05","meL85","14dpi",13.2,"aggregate_fraction",0.342105263157895
"34175","S3.05","meL85","14dpi",13.2,"regular_fraction",0.236842105263158
"34176","S3.05","meL85","14dpi",13.2,"random_fraction",0.421052631578947
"34177","S3.05","meL85","14dpi",13.4,"aggregate_fraction",0.342105263157895
"34178","S3.05","meL85","14dpi",13.4,"regular_fraction",0.236842105263158
"34179","S3.05","meL85","14dpi",13.4,"random_fraction",0.421052631578947
"34180","S3.05","meL85","14dpi",13.6,"aggregate_fraction",0.342105263157895
"34181","S3.05","meL85","14dpi",13.6,"regular_fraction",0.236842105263158
"34182","S3.05","meL85","14dpi",13.6,"random_fraction",0.421052631578947
"34183","S3.05","meL85","14dpi",13.8,"aggregate_fraction",0.394736842105263
"34184","S3.05","meL85","14dpi",13.8,"regular_fraction",0.236842105263158
"34185","S3.05","meL85","14dpi",13.8,"random_fraction",0.368421052631579
"34186","S3.05","meL85","14dpi",14,"aggregate_fraction",0.342105263157895
"34187","S3.05","meL85","14dpi",14,"regular_fraction",0.236842105263158
"34188","S3.05","meL85","14dpi",14,"random_fraction",0.421052631578947
"34189","S3.05","meL85","14dpi",14.2,"aggregate_fraction",0.342105263157895
"34190","S3.05","meL85","14dpi",14.2,"regular_fraction",0.236842105263158
"34191","S3.05","meL85","14dpi",14.2,"random_fraction",0.421052631578947
"34192","S3.05","meL85","14dpi",14.4,"aggregate_fraction",0.315789473684211
"34193","S3.05","meL85","14dpi",14.4,"regular_fraction",0.236842105263158
"34194","S3.05","meL85","14dpi",14.4,"random_fraction",0.447368421052632
"34195","S3.05","meL85","14dpi",14.6,"aggregate_fraction",0.315789473684211
"34196","S3.05","meL85","14dpi",14.6,"regular_fraction",0.236842105263158
"34197","S3.05","meL85","14dpi",14.6,"random_fraction",0.447368421052632
"34198","S3.05","meL85","14dpi",14.8,"aggregate_fraction",0.236842105263158
"34199","S3.05","meL85","14dpi",14.8,"regular_fraction",0.263157894736842
"34200","S3.05","meL85","14dpi",14.8,"random_fraction",0.5
"34201","S3.05","meL85","14dpi",15,"aggregate_fraction",0.210526315789474
"34202","S3.05","meL85","14dpi",15,"regular_fraction",0.263157894736842
"34203","S3.05","meL85","14dpi",15,"random_fraction",0.526315789473684
"34204","S3.05","meL85","14dpi",15.2,"aggregate_fraction",0.184210526315789
"34205","S3.05","meL85","14dpi",15.2,"regular_fraction",0.263157894736842
"34206","S3.05","meL85","14dpi",15.2,"random_fraction",0.552631578947368
"34207","S3.05","meL85","14dpi",15.4,"aggregate_fraction",0.131578947368421
"34208","S3.05","meL85","14dpi",15.4,"regular_fraction",0.289473684210526
"34209","S3.05","meL85","14dpi",15.4,"random_fraction",0.578947368421053
"34210","S3.05","meL85","14dpi",15.6,"aggregate_fraction",0.131578947368421
"34211","S3.05","meL85","14dpi",15.6,"regular_fraction",0.289473684210526
"34212","S3.05","meL85","14dpi",15.6,"random_fraction",0.578947368421053
"34213","S3.05","meL85","14dpi",15.8,"aggregate_fraction",0.131578947368421
"34214","S3.05","meL85","14dpi",15.8,"regular_fraction",0.289473684210526
"34215","S3.05","meL85","14dpi",15.8,"random_fraction",0.578947368421053
"34216","S3.05","meL85","14dpi",16,"aggregate_fraction",0.105263157894737
"34217","S3.05","meL85","14dpi",16,"regular_fraction",0.289473684210526
"34218","S3.05","meL85","14dpi",16,"random_fraction",0.605263157894737
"34219","S3.05","meL85","14dpi",16.2,"aggregate_fraction",0.105263157894737
"34220","S3.05","meL85","14dpi",16.2,"regular_fraction",0.289473684210526
"34221","S3.05","meL85","14dpi",16.2,"random_fraction",0.605263157894737
"34222","S3.05","meL85","14dpi",16.4,"aggregate_fraction",0.105263157894737
"34223","S3.05","meL85","14dpi",16.4,"regular_fraction",0.289473684210526
"34224","S3.05","meL85","14dpi",16.4,"random_fraction",0.605263157894737
"34225","S3.05","meL85","14dpi",16.6,"aggregate_fraction",0.105263157894737
"34226","S3.05","meL85","14dpi",16.6,"regular_fraction",0.315789473684211
"34227","S3.05","meL85","14dpi",16.6,"random_fraction",0.578947368421053
"34228","S3.05","meL85","14dpi",16.8,"aggregate_fraction",0.105263157894737
"34229","S3.05","meL85","14dpi",16.8,"regular_fraction",0.315789473684211
"34230","S3.05","meL85","14dpi",16.8,"random_fraction",0.578947368421053
"34231","S3.05","meL85","14dpi",17,"aggregate_fraction",0.0789473684210526
"34232","S3.05","meL85","14dpi",17,"regular_fraction",0.315789473684211
"34233","S3.05","meL85","14dpi",17,"random_fraction",0.605263157894737
"34234","S3.05","meL85","14dpi",17.2,"aggregate_fraction",0.0263157894736842
"34235","S3.05","meL85","14dpi",17.2,"regular_fraction",0.342105263157895
"34236","S3.05","meL85","14dpi",17.2,"random_fraction",0.631578947368421
"34237","S3.05","meL85","14dpi",17.4,"aggregate_fraction",0.0263157894736842
"34238","S3.05","meL85","14dpi",17.4,"regular_fraction",0.368421052631579
"34239","S3.05","meL85","14dpi",17.4,"random_fraction",0.605263157894737
"34240","S3.05","meL85","14dpi",17.6,"aggregate_fraction",0.0263157894736842
"34241","S3.05","meL85","14dpi",17.6,"regular_fraction",0.394736842105263
"34242","S3.05","meL85","14dpi",17.6,"random_fraction",0.578947368421053
"34243","S3.05","meL85","14dpi",17.8,"aggregate_fraction",0.0526315789473684
"34244","S3.05","meL85","14dpi",17.8,"regular_fraction",0.368421052631579
"34245","S3.05","meL85","14dpi",17.8,"random_fraction",0.578947368421053
"34246","S3.05","meL85","14dpi",18,"aggregate_fraction",0.0526315789473684
"34247","S3.05","meL85","14dpi",18,"regular_fraction",0.394736842105263
"34248","S3.05","meL85","14dpi",18,"random_fraction",0.552631578947368
"34249","S3.05","meL85","14dpi",18.2,"aggregate_fraction",0.0526315789473684
"34250","S3.05","meL85","14dpi",18.2,"regular_fraction",0.447368421052632
"34251","S3.05","meL85","14dpi",18.2,"random_fraction",0.5
"34252","S3.05","meL85","14dpi",18.4,"aggregate_fraction",0.0263157894736842
"34253","S3.05","meL85","14dpi",18.4,"regular_fraction",0.473684210526316
"34254","S3.05","meL85","14dpi",18.4,"random_fraction",0.5
"34255","S3.05","meL85","14dpi",18.6,"aggregate_fraction",0.0263157894736842
"34256","S3.05","meL85","14dpi",18.6,"regular_fraction",0.473684210526316
"34257","S3.05","meL85","14dpi",18.6,"random_fraction",0.5
"34258","S3.05","meL85","14dpi",18.8,"aggregate_fraction",0.0263157894736842
"34259","S3.05","meL85","14dpi",18.8,"regular_fraction",0.5
"34260","S3.05","meL85","14dpi",18.8,"random_fraction",0.473684210526316
"34261","S3.05","meL85","14dpi",19,"aggregate_fraction",0.0263157894736842
"34262","S3.05","meL85","14dpi",19,"regular_fraction",0.5
"34263","S3.05","meL85","14dpi",19,"random_fraction",0.473684210526316
"34264","S3.05","meL85","14dpi",19.2,"aggregate_fraction",0.0263157894736842
"34265","S3.05","meL85","14dpi",19.2,"regular_fraction",0.5
"34266","S3.05","meL85","14dpi",19.2,"random_fraction",0.473684210526316
"34267","S3.05","meL85","14dpi",19.4,"aggregate_fraction",0.0263157894736842
"34268","S3.05","meL85","14dpi",19.4,"regular_fraction",0.5
"34269","S3.05","meL85","14dpi",19.4,"random_fraction",0.473684210526316
"34270","S3.05","meL85","14dpi",19.6,"aggregate_fraction",0.0263157894736842
"34271","S3.05","meL85","14dpi",19.6,"regular_fraction",0.5
"34272","S3.05","meL85","14dpi",19.6,"random_fraction",0.473684210526316
"34273","S3.05","meL85","14dpi",19.8,"aggregate_fraction",0.0263157894736842
"34274","S3.05","meL85","14dpi",19.8,"regular_fraction",0.5
"34275","S3.05","meL85","14dpi",19.8,"random_fraction",0.473684210526316
"34276","S3.05","meL85","14dpi",20,"aggregate_fraction",0.0263157894736842
"34277","S3.05","meL85","14dpi",20,"regular_fraction",0.473684210526316
"34278","S3.05","meL85","14dpi",20,"random_fraction",0.5
"34279","S3.05","meL85","14dpi",20.2,"aggregate_fraction",0.0263157894736842
"34280","S3.05","meL85","14dpi",20.2,"regular_fraction",0.5
"34281","S3.05","meL85","14dpi",20.2,"random_fraction",0.473684210526316
"34282","S3.05","meL85","14dpi",20.4,"aggregate_fraction",0.0263157894736842
"34283","S3.05","meL85","14dpi",20.4,"regular_fraction",0.5
"34284","S3.05","meL85","14dpi",20.4,"random_fraction",0.473684210526316
"34285","S3.05","meL85","14dpi",20.6,"aggregate_fraction",0.0263157894736842
"34286","S3.05","meL85","14dpi",20.6,"regular_fraction",0.5
"34287","S3.05","meL85","14dpi",20.6,"random_fraction",0.473684210526316
"34288","S3.05","meL85","14dpi",20.8,"aggregate_fraction",0.0526315789473684
"34289","S3.05","meL85","14dpi",20.8,"regular_fraction",0.5
"34290","S3.05","meL85","14dpi",20.8,"random_fraction",0.447368421052632
"34291","S3.05","meL85","14dpi",21,"aggregate_fraction",0.0526315789473684
"34292","S3.05","meL85","14dpi",21,"regular_fraction",0.5
"34293","S3.05","meL85","14dpi",21,"random_fraction",0.447368421052632
"34294","S3.05","meL85","14dpi",21.2,"aggregate_fraction",0.0526315789473684
"34295","S3.05","meL85","14dpi",21.2,"regular_fraction",0.5
"34296","S3.05","meL85","14dpi",21.2,"random_fraction",0.447368421052632
"34297","S3.05","meL85","14dpi",21.4,"aggregate_fraction",0.0526315789473684
"34298","S3.05","meL85","14dpi",21.4,"regular_fraction",0.5
"34299","S3.05","meL85","14dpi",21.4,"random_fraction",0.447368421052632
"34300","S3.05","meL85","14dpi",21.6,"aggregate_fraction",0.0526315789473684
"34301","S3.05","meL85","14dpi",21.6,"regular_fraction",0.5
"34302","S3.05","meL85","14dpi",21.6,"random_fraction",0.447368421052632
"34303","S3.05","meL85","14dpi",21.8,"aggregate_fraction",0.0526315789473684
"34304","S3.05","meL85","14dpi",21.8,"regular_fraction",0.5
"34305","S3.05","meL85","14dpi",21.8,"random_fraction",0.447368421052632
"34306","S3.05","meL85","14dpi",22,"aggregate_fraction",0.0263157894736842
"34307","S3.05","meL85","14dpi",22,"regular_fraction",0.5
"34308","S3.05","meL85","14dpi",22,"random_fraction",0.473684210526316
"34309","S3.05","meL85","14dpi",22.2,"aggregate_fraction",0.0263157894736842
"34310","S3.05","meL85","14dpi",22.2,"regular_fraction",0.5
"34311","S3.05","meL85","14dpi",22.2,"random_fraction",0.473684210526316
"34312","S3.05","meL85","14dpi",22.4,"aggregate_fraction",0.0263157894736842
"34313","S3.05","meL85","14dpi",22.4,"regular_fraction",0.5
"34314","S3.05","meL85","14dpi",22.4,"random_fraction",0.473684210526316
"34315","S3.05","meL85","14dpi",22.6,"aggregate_fraction",0.0263157894736842
"34316","S3.05","meL85","14dpi",22.6,"regular_fraction",0.5
"34317","S3.05","meL85","14dpi",22.6,"random_fraction",0.473684210526316
"34318","S3.05","meL85","14dpi",22.8,"aggregate_fraction",0.0263157894736842
"34319","S3.05","meL85","14dpi",22.8,"regular_fraction",0.5
"34320","S3.05","meL85","14dpi",22.8,"random_fraction",0.473684210526316
"34321","S3.05","meL85","14dpi",23,"aggregate_fraction",0.0263157894736842
"34322","S3.05","meL85","14dpi",23,"regular_fraction",0.5
"34323","S3.05","meL85","14dpi",23,"random_fraction",0.473684210526316
"34324","S3.05","meL85","14dpi",23.2,"aggregate_fraction",0.0263157894736842
"34325","S3.05","meL85","14dpi",23.2,"regular_fraction",0.5
"34326","S3.05","meL85","14dpi",23.2,"random_fraction",0.473684210526316
"34327","S3.05","meL85","14dpi",23.4,"aggregate_fraction",0.0263157894736842
"34328","S3.05","meL85","14dpi",23.4,"regular_fraction",0.5
"34329","S3.05","meL85","14dpi",23.4,"random_fraction",0.473684210526316
"34330","S3.05","meL85","14dpi",23.6,"aggregate_fraction",0.0263157894736842
"34331","S3.05","meL85","14dpi",23.6,"regular_fraction",0.473684210526316
"34332","S3.05","meL85","14dpi",23.6,"random_fraction",0.5
"34333","S3.05","meL85","14dpi",23.8,"aggregate_fraction",0.0263157894736842
"34334","S3.05","meL85","14dpi",23.8,"regular_fraction",0.473684210526316
"34335","S3.05","meL85","14dpi",23.8,"random_fraction",0.5
"34336","S3.05","meL85","14dpi",24,"aggregate_fraction",0
"34337","S3.05","meL85","14dpi",24,"regular_fraction",0.5
"34338","S3.05","meL85","14dpi",24,"random_fraction",0.5
"34339","S3.05","meL85","14dpi",24.2,"aggregate_fraction",0
"34340","S3.05","meL85","14dpi",24.2,"regular_fraction",0.5
"34341","S3.05","meL85","14dpi",24.2,"random_fraction",0.5
"34342","S3.05","meL85","14dpi",24.4,"aggregate_fraction",0
"34343","S3.05","meL85","14dpi",24.4,"regular_fraction",0.526315789473684
"34344","S3.05","meL85","14dpi",24.4,"random_fraction",0.473684210526316
"34345","S3.05","meL85","14dpi",24.6,"aggregate_fraction",0
"34346","S3.05","meL85","14dpi",24.6,"regular_fraction",0.526315789473684
"34347","S3.05","meL85","14dpi",24.6,"random_fraction",0.473684210526316
"34348","S3.05","meL85","14dpi",24.8,"aggregate_fraction",0
"34349","S3.05","meL85","14dpi",24.8,"regular_fraction",0.526315789473684
"34350","S3.05","meL85","14dpi",24.8,"random_fraction",0.473684210526316
"34351","S3.05","meL85","14dpi",25,"aggregate_fraction",0
"34352","S3.05","meL85","14dpi",25,"regular_fraction",0.526315789473684
"34353","S3.05","meL85","14dpi",25,"random_fraction",0.473684210526316
"34354","S3.05","meL85","14dpi",25.2,"aggregate_fraction",0
"34355","S3.05","meL85","14dpi",25.2,"regular_fraction",0.526315789473684
"34356","S3.05","meL85","14dpi",25.2,"random_fraction",0.473684210526316
"34357","S3.05","meL85","14dpi",25.4,"aggregate_fraction",0
"34358","S3.05","meL85","14dpi",25.4,"regular_fraction",0.526315789473684
"34359","S3.05","meL85","14dpi",25.4,"random_fraction",0.473684210526316
"34360","S3.05","meL85","14dpi",25.6,"aggregate_fraction",0
"34361","S3.05","meL85","14dpi",25.6,"regular_fraction",0.526315789473684
"34362","S3.05","meL85","14dpi",25.6,"random_fraction",0.473684210526316
"34363","S3.05","meL85","14dpi",25.8,"aggregate_fraction",0
"34364","S3.05","meL85","14dpi",25.8,"regular_fraction",0.552631578947368
"34365","S3.05","meL85","14dpi",25.8,"random_fraction",0.447368421052632
"34366","S3.05","meL85","14dpi",26,"aggregate_fraction",0
"34367","S3.05","meL85","14dpi",26,"regular_fraction",0.578947368421053
"34368","S3.05","meL85","14dpi",26,"random_fraction",0.421052631578947
"34369","S3.05","meL85","14dpi",26.2,"aggregate_fraction",0
"34370","S3.05","meL85","14dpi",26.2,"regular_fraction",0.578947368421053
"34371","S3.05","meL85","14dpi",26.2,"random_fraction",0.421052631578947
"34372","S3.05","meL85","14dpi",26.4,"aggregate_fraction",0
"34373","S3.05","meL85","14dpi",26.4,"regular_fraction",0.578947368421053
"34374","S3.05","meL85","14dpi",26.4,"random_fraction",0.421052631578947
"34375","S3.05","meL85","14dpi",26.6,"aggregate_fraction",0
"34376","S3.05","meL85","14dpi",26.6,"regular_fraction",0.578947368421053
"34377","S3.05","meL85","14dpi",26.6,"random_fraction",0.421052631578947
"34378","S3.05","meL85","14dpi",26.8,"aggregate_fraction",0
"34379","S3.05","meL85","14dpi",26.8,"regular_fraction",0.578947368421053
"34380","S3.05","meL85","14dpi",26.8,"random_fraction",0.421052631578947
"34381","S3.05","meL85","14dpi",27,"aggregate_fraction",0
"34382","S3.05","meL85","14dpi",27,"regular_fraction",0.578947368421053
"34383","S3.05","meL85","14dpi",27,"random_fraction",0.421052631578947
"34384","S3.05","meL85","14dpi",27.2,"aggregate_fraction",0.0263157894736842
"34385","S3.05","meL85","14dpi",27.2,"regular_fraction",0.552631578947368
"34386","S3.05","meL85","14dpi",27.2,"random_fraction",0.421052631578947
"34387","S3.05","meL85","14dpi",27.4,"aggregate_fraction",0.0263157894736842
"34388","S3.05","meL85","14dpi",27.4,"regular_fraction",0.552631578947368
"34389","S3.05","meL85","14dpi",27.4,"random_fraction",0.421052631578947
"34390","S3.05","meL85","14dpi",27.6,"aggregate_fraction",0.0263157894736842
"34391","S3.05","meL85","14dpi",27.6,"regular_fraction",0.552631578947368
"34392","S3.05","meL85","14dpi",27.6,"random_fraction",0.421052631578947
"34393","S3.05","meL85","14dpi",27.8,"aggregate_fraction",0.0263157894736842
"34394","S3.05","meL85","14dpi",27.8,"regular_fraction",0.552631578947368
"34395","S3.05","meL85","14dpi",27.8,"random_fraction",0.421052631578947
"34396","S3.05","meL85","14dpi",28,"aggregate_fraction",0.0263157894736842
"34397","S3.05","meL85","14dpi",28,"regular_fraction",0.552631578947368
"34398","S3.05","meL85","14dpi",28,"random_fraction",0.421052631578947
"34399","S3.05","meL85","14dpi",28.2,"aggregate_fraction",0.0263157894736842
"34400","S3.05","meL85","14dpi",28.2,"regular_fraction",0.552631578947368
"34401","S3.05","meL85","14dpi",28.2,"random_fraction",0.421052631578947
